Frame,Time (s),Red,Green,Blue,Greyscale
2970,5.94,13.66098785,8.52789402,4.255760193,9.571512222
2971,5.942,13.61584854,8.491841316,4.26086235,9.537466049
2972,5.944,13.58539391,8.469184875,4.262682915,9.515295982
2973,5.946,13.55125618,8.459955215,4.283212662,9.501680374
2974,5.948,13.51941776,8.456973076,4.302554131,9.492871284
2975,5.95,13.45990562,8.439055443,4.308907509,9.465425491
2976,5.952,13.41038513,8.409262657,4.309042931,9.432664871
2977,5.954,13.36075592,8.391464233,4.334911346,9.410629272
2978,5.956,13.32210636,8.366381645,4.343216896,9.385381699
2979,5.958,13.27720451,8.357005119,4.362024307,9.368453979
2980,5.96,13.24979591,8.352705002,4.371400833,9.358757973
2981,5.962,13.21967125,8.359055519,4.382353783,9.354499817
2982,5.964,13.20211792,8.366571426,4.376778603,9.35365963
2983,5.966,13.16757298,8.37436676,4.352513313,9.344571114
2984,5.968,13.14762783,8.392559052,4.359755516,9.350233078
2985,5.97,13.11852741,8.400056839,4.366562843,9.34692955
2986,5.972,13.08377171,8.388422012,4.356517792,9.328510284
2987,5.974,13.059865,8.371788025,4.351876259,9.310941696
2988,5.976,13.02941322,8.368507385,4.351248741,9.299851418
2989,5.978,13.02405548,8.360207558,4.352100372,9.293589592
2990,5.98,13.00036335,8.339646339,4.348200798,9.273662567
2991,5.982,12.99947262,8.328578949,4.347834587,9.267111778
2992,5.984,12.98042107,8.31139946,4.339247704,9.250244141
2993,5.986,12.95608425,8.297316551,4.332151413,9.233913422
2994,5.988,12.97563934,8.294000626,4.316732407,9.236317635
2995,5.99,12.96600342,8.285776138,4.304953575,9.227254868
2996,5.992,12.94324303,8.292607307,4.314160347,9.225383759
2997,5.994,12.93262291,8.306949615,4.303695679,9.229270935
2998,5.996,12.92337322,8.320648193,4.31622982,9.236063004
2999,5.998,12.92895031,8.336961746,4.326375008,9.24864006
3000,6,12.91307259,8.352797508,4.312597275,9.251684189
3001,6.002,12.908041,8.350662231,4.305307388,9.248017311
3002,6.004,12.88731861,8.338200569,4.29949379,9.233800888
3003,6.006,12.86591244,8.322127342,4.292316437,9.217049599
3004,6.008,12.85892582,8.303264618,4.272744179,9.201546669
3005,6.01,12.85818577,8.297277451,4.295090675,9.201040268
3006,6.012,12.87218285,8.293697357,4.313121796,9.204913139
3007,6.014,12.88335037,8.286698341,4.310247421,9.203845024
3008,6.016,12.87728214,8.288629532,4.304191589,9.20256424
3009,6.018,12.86973381,8.283804893,4.286623955,9.195010185
3010,6.02,12.86684704,8.283293724,4.255572319,9.190857887
3011,6.022,12.86746883,8.278395653,4.22149086,9.18361187
3012,6.024,12.87488079,8.286776543,4.230010986,9.192075729
3013,6.026,12.88874626,8.301746368,4.234592438,9.205524445
3014,6.028,12.89572048,8.31992054,4.248942375,9.219591141
3015,6.03,12.91856956,8.34058857,4.264622688,9.240581512
3016,6.032,12.9431057,8.36425209,4.277289391,9.26332283
3017,6.034,12.95823574,8.392636299,4.282436371,9.285183907
3018,6.036,12.96252728,8.409056664,4.280338287,9.295653343
3019,6.038,12.96924591,8.419751167,4.30406189,9.306806564
3020,6.04,12.98746777,8.426117897,4.304337502,9.31594944
3021,6.042,12.99160671,8.408272743,4.281402588,9.304104805
3022,6.044,13.00185776,8.400868416,4.25547123,9.300002098
3023,6.046,13.01114655,8.390827179,4.228149414,9.293663025
3024,6.048,13.02119637,8.386577606,4.210179329,9.292172432
3025,6.05,13.02076054,8.3691082,4.205347061,9.280901909
3026,6.052,13.02407455,8.363049507,4.22677803,9.281128883
3027,6.054,13.02644157,8.354619026,4.254166603,9.280017853
3028,6.056,13.02781773,8.351158142,4.276207924,9.28077507
3029,6.058,13.02493668,8.362577438,4.29726696,9.289029121
3030,6.06,13.01675987,8.370295525,4.306447983,9.292094231
3031,6.062,13.01243305,8.36807251,4.300876617,9.289023399
3032,6.064,13.02450085,8.367725372,4.292466164,9.291139603
3033,6.066,13.03099251,8.367863655,4.299231529,9.294161797
3034,6.068,13.02479839,8.368583679,4.306825638,9.293608665
3035,6.07,13.03900528,8.356855392,4.310669899,9.291526794
3036,6.072,13.05495262,8.349861145,4.329954147,9.294379234
3037,6.074,13.09063911,8.360694885,4.348567963,9.313457489
3038,6.076,13.11206436,8.366547585,4.360458374,9.324784279
3039,6.078,13.15283585,8.379875183,4.359372139,9.344216347
3040,6.08,13.20353413,8.42017746,4.388284683,9.386760712
3041,6.082,13.23398972,8.446661949,4.394289017,9.411967278
3042,6.084,13.24052715,8.465040207,4.397173882,9.425112724
3043,6.086,13.24787998,8.476027489,4.401605606,9.434300423
3044,6.088,13.28886223,8.496338844,4.408840179,9.459171295
3045,6.09,13.33463669,8.515530586,4.409222603,9.484302521
3046,6.092,13.35841465,8.531328201,4.386256218,9.497905731
3047,6.094,13.40258026,8.556744576,4.390508652,9.526622772
3048,6.096,13.45512962,8.570478439,4.383495331,9.549761772
3049,6.098,13.49694061,8.580814362,4.386975288,9.568653107
3050,6.1,13.55685329,8.592209816,4.392444611,9.593942642
3051,6.102,13.60992146,8.613347054,4.408332825,9.623707771
3052,6.104,13.66700268,8.635000229,4.436990738,9.657114983
3053,6.106,13.71818352,8.644536018,4.434579849,9.677394867
3054,6.108,13.77017593,8.670544624,4.447548866,9.709797859
3055,6.11,13.81518173,8.699977875,4.462508202,9.742555618
3056,6.112,13.8661871,8.733739853,4.455993652,9.776985168
3057,6.114,13.90019035,8.77493763,4.467991829,9.812555313
3058,6.116,13.93587589,8.807177544,4.484014511,9.843863487
3059,6.118,13.95270157,8.842185974,4.496367455,9.8707304
3060,6.12,13.97677135,8.856453896,4.503718376,9.887087822
3061,6.122,14.00887108,8.870108604,4.521533966,9.906823158
3062,6.124,14.03212643,8.874833107,4.52471447,9.917012215
3063,6.126,14.05005169,8.870182991,4.531447411,9.920273781
3064,6.128,14.10246372,8.886514664,4.525029182,9.944960594
3065,6.13,14.13256264,8.905870438,4.522624969,9.96498394
3066,6.132,14.16117764,8.932344437,4.516135216,9.98835659
3067,6.134,14.19036293,8.9689188,4.501876831,10.01672268
3068,6.136,14.24264145,9.00798893,4.522338867,10.05779362
3069,6.138,14.28205299,9.038557053,4.54228878,10.09001064
3070,6.14,14.30927849,9.058397293,4.561702728,10.11197281
3071,6.142,14.33630562,9.059054375,4.580235481,10.12259388
3072,6.144,14.36162663,9.056925774,4.583847046,10.1292572
3073,6.146,14.37014961,9.056992531,4.564806938,10.12957287
3074,6.148,14.37823105,9.05892849,4.549640656,10.13122845
3075,6.15,14.41392899,9.075900078,4.537896156,10.15081882
3076,6.152,14.44479752,9.108679771,4.548051834,10.18036079
3077,6.154,14.50309944,9.142205238,4.556454659,10.2183733
3078,6.156,14.55732632,9.173511505,4.559181213,10.25329018
3079,6.158,14.60019684,9.209625244,4.561853409,10.28735161
3080,6.16,14.64457226,9.238525391,4.573441505,10.3189888
3081,6.162,14.67923546,9.248078346,4.548366547,10.33193588
3082,6.164,14.7121067,9.253815651,4.543126106,10.34433174
3083,6.166,14.7308054,9.259045601,4.524418831,10.35103035
3084,6.168,14.754673,9.261584282,4.503923416,10.35742378
3085,6.17,14.77446842,9.258475304,4.489839554,10.35995293
3086,6.172,14.81646442,9.261742592,4.481180191,10.37357998
3087,6.174,14.86370087,9.27977562,4.476726532,10.39783001
3088,6.176,14.88477039,9.271354675,4.463102341,10.39750862
3089,6.178,14.91342926,9.279201508,4.495591164,10.41473579
3090,6.18,14.92840767,9.277207375,4.502229691,10.41857243
3091,6.182,14.93089199,9.282489777,4.511169434,10.42350674
3092,6.184,14.90292358,9.283746719,4.529909134,10.41765118
3093,6.186,14.88821983,9.282007217,4.532927513,10.4127121
3094,6.188,14.86943722,9.27340889,4.538967133,10.40284824
3095,6.19,14.84281254,9.271623611,4.536281586,10.39322948
3096,6.192,14.83948231,9.296443939,4.571294785,10.41125011
3097,6.194,14.82821178,9.309342384,4.598504066,10.41824245
3098,6.196,14.83384705,9.33798027,4.611937523,10.4385004
3099,6.198,14.8309536,9.347419739,4.606053352,10.44243717
3100,6.2,14.82031822,9.355482101,4.602323532,10.4436245
3101,6.202,14.81548119,9.365281105,4.586121559,10.44582272
3102,6.204,14.79958248,9.368375778,4.560984612,10.4397583
3103,6.206,14.83056068,9.381985664,4.554897308,10.45676517
3104,6.208,14.84697247,9.377579689,4.54750061,10.45820808
3105,6.21,14.85702801,9.370999336,4.531305313,10.45557117
3106,6.212,14.86575985,9.370521545,4.522047997,10.45663357
3107,6.214,14.87521935,9.375603676,4.532458305,10.46376419
3108,6.216,14.866786,9.376163483,4.529940605,10.46153069
3109,6.218,14.86115932,9.374634743,4.523842812,10.45770645
3110,6.22,14.87350845,9.379777908,4.54279995,10.46679878
3111,6.222,14.87757492,9.370671272,4.536044121,10.46194458
3112,6.224,14.89431,9.36336422,4.535386086,10.46244621
3113,6.226,14.8690567,9.330319405,4.507920265,10.43250275
3114,6.228,14.85699272,9.302999496,4.482365608,10.41026878
3115,6.23,14.86890697,9.277822495,4.461301804,10.39625835
3116,6.232,14.87937737,9.253639221,4.424854279,10.38085842
3117,6.234,14.89548302,9.235391617,4.441106796,10.37721443
3118,6.236,14.89238167,9.210566521,4.451494217,10.36275768
3119,6.238,14.88030338,9.177611351,4.443052292,10.33886051
3120,6.24,14.85783863,9.147310257,4.438211441,10.31386948
3121,6.242,14.84213734,9.136935234,4.436308861,10.30294228
3122,6.244,14.84060001,9.122900963,4.412677765,10.29151821
3123,6.246,14.80810642,9.112785339,4.375717163,10.27108192
3124,6.248,14.81264687,9.111118317,4.36676693,10.27090549
3125,6.25,14.79864025,9.098155022,4.342348099,10.2561121
3126,6.252,14.78241634,9.087015152,4.32407856,10.24246025
3127,6.254,14.75853539,9.065447807,4.319145203,10.22235489
3128,6.256,14.71767712,9.039705276,4.321499825,10.19541645
3129,6.258,14.68889046,9.015669823,4.310873985,10.17126751
3130,6.26,14.65128326,9.001509666,4.308498383,10.15142345
3131,6.262,14.64807701,8.986185074,4.311629295,10.14201927
3132,6.264,14.61280632,8.965744019,4.297485352,10.11776829
3133,6.266,14.57701778,8.94063282,4.285025597,10.09059334
3134,6.268,14.56905365,8.913332939,4.264395714,10.06993961
3135,6.27,14.53617191,8.873008728,4.242381096,10.03396893
3136,6.272,14.50543404,8.831084251,4.247710228,10.00047588
3137,6.274,14.43964577,8.781955719,4.216892242,9.948179245
3138,6.276,14.41503906,8.754792213,4.209377289,9.924515724
3139,6.278,14.38045788,8.731599808,4.189238548,9.898485184
3140,6.28,14.36703777,8.71145153,4.175750732,9.881053925
3141,6.282,14.33685112,8.680143356,4.154826164,9.851288795
3142,6.284,14.29182053,8.652225494,4.141555786,9.819753647
3143,6.286,14.27668667,8.6403265,4.125108719,9.806297302
3144,6.288,14.24094009,8.619703293,4.101729393,9.780919075
3145,6.29,14.24906254,8.611110687,4.109065056,9.779492378
3146,6.292,14.22384834,8.600693703,4.125212669,9.767589569
3147,6.294,14.19740391,8.581640244,4.134624481,9.749738693
3148,6.296,14.17510605,8.566624641,4.147836685,9.735628128
3149,6.298,14.13019371,8.542123795,4.14675808,9.707606316
3150,6.3,14.07192707,8.50712204,4.129400253,9.667506218
3151,6.302,14.0196867,8.470034599,4.097942352,9.626314163
3152,6.304,13.99651623,8.45693779,4.10381031,9.612852097
3153,6.306,13.9550457,8.425795555,4.108866692,9.582652092
3154,6.308,13.91950035,8.389299393,4.115416527,9.551537514
3155,6.31,13.84816647,8.363423347,4.129793167,9.516534805
3156,6.312,13.79554653,8.339529037,4.155282974,9.489804268
3157,6.314,13.75356579,8.317653656,4.159490585,9.4644804
3158,6.316,13.70087719,8.288182259,4.141036987,9.428926468
3159,6.318,13.65781212,8.258980751,4.146254539,9.400192261
3160,6.32,13.62650108,8.224556923,4.139163971,9.369832993
3161,6.322,13.58622742,8.196271896,4.132377625,9.34017086
3162,6.324,13.51382446,8.157855988,4.115791321,9.294083595
3163,6.326,13.43776894,8.124248505,4.109062195,9.250902176
3164,6.328,13.36329365,8.087429047,4.092301369,9.205075264
3165,6.33,13.27981853,8.048979759,4.082359314,9.156124115
3166,6.332,13.24977684,8.041629791,4.120329857,9.147482872
3167,6.334,13.18389797,8.031982422,4.136862755,9.123945236
3168,6.336,13.13642502,8.006402969,4.153981209,9.096654892
3169,6.338,13.10894394,8.001250267,4.185083389,9.088942528
3170,6.34,13.08315182,7.994812965,4.203645706,9.079593658
3171,6.342,13.03136444,7.989581108,4.2016325,9.060804367
3172,6.344,12.98534107,7.977614403,4.175560951,9.036792755
3173,6.346,12.94735909,7.963778496,4.186389923,9.01878643
3174,6.348,12.90612507,7.951458931,4.183627129,8.99895668
3175,6.35,12.86642551,7.94241333,4.185278893,8.982079506
3176,6.352,12.81800079,7.930462837,4.176991463,8.959429741
3177,6.354,12.79121113,7.922267914,4.163859367,8.945284843
3178,6.356,12.78287315,7.926708221,4.157048225,8.944766045
3179,6.358,12.76047611,7.91203022,4.145373344,8.927879333
3180,6.36,12.75744534,7.907863617,4.157306671,8.926198006
3181,6.362,12.75432873,7.91255188,4.154718399,8.927743912
3182,6.364,12.73814678,7.909351349,4.163470268,8.922058105
3183,6.366,12.73662472,7.909099579,4.172883987,8.922699928
3184,6.368,12.73143005,7.907258034,4.168615341,8.919620514
3185,6.37,12.73461819,7.921217918,4.173297882,8.929339409
3186,6.372,12.7306242,7.936125755,4.169026375,8.935901642
3187,6.374,12.75209045,7.967059135,4.193037987,8.963535309
3188,6.376,12.75872612,7.983307838,4.193211555,8.974944115
3189,6.378,12.78590298,8.011544228,4.219408035,9.00262928
3190,6.38,12.80812931,8.019280434,4.24659729,9.017011642
3191,6.382,12.81880569,8.012514114,4.25977993,9.017726898
3192,6.384,12.78302002,7.990745544,4.263588905,8.994555473
3193,6.386,12.76685333,7.977604866,4.261165619,8.981720924
3194,6.388,12.75650501,7.967411995,4.282593727,8.975371361
3195,6.39,12.73887157,7.945585251,4.280635834,8.956924438
3196,6.392,12.71058559,7.921435356,4.281331062,8.934459686
3197,6.394,12.64740753,7.895657539,4.302382469,8.902952194
3198,6.396,12.60502815,7.874511719,4.316496849,8.879518509
3199,6.398,12.57216263,7.854548454,4.329908371,8.859434128
3200,6.4,12.53061008,7.836884499,4.309276581,8.833925247
3201,6.402,12.49790764,7.848808289,4.313703537,8.831953049
3202,6.404,12.4912405,7.846122742,4.301362038,8.826893806
3203,6.406,12.503088,7.852483749,4.291406631,8.833029747
3204,6.408,12.51279545,7.856158257,4.288051605,8.837745667
3205,6.41,12.51871967,7.864261627,4.285141945,8.843826294
3206,6.412,12.50024223,7.860310555,4.273409843,8.834645271
3207,6.414,12.48045158,7.853842735,4.265993118,8.823843002
3208,6.416,12.46865273,7.855283737,4.262390137,8.821026802
3209,6.418,12.45043945,7.839399338,4.258182526,8.805706978
3210,6.42,12.44383335,7.839027405,4.2669487,8.804577827
3211,6.422,12.45362854,7.842416763,4.270495415,8.809679985
3212,6.424,12.43723202,7.833003998,4.279590607,8.800610542
3213,6.426,12.42770195,7.829558372,4.281648636,8.795916557
3214,6.428,12.41488457,7.818058968,4.278266907,8.784543991
3215,6.43,12.43601322,7.831151009,4.293531418,8.8005476
3216,6.432,12.43992519,7.839513779,4.298671722,8.807213783
3217,6.434,12.43521309,7.851639748,4.2903862,8.812041283
3218,6.436,12.43949986,7.860136986,4.284678459,8.817738533
3219,6.438,12.46077251,7.874458313,4.281952858,8.832201958
3220,6.44,12.49106216,7.900806427,4.286507607,8.857284546
3221,6.442,12.5082922,7.927857399,4.275301933,8.876619339
3222,6.444,12.54741096,7.967326164,4.278542519,8.912127495
3223,6.446,12.589921,8.003827095,4.27635479,8.946100235
3224,6.448,12.62504005,8.033435822,4.264036179,8.972466469
3225,6.45,12.65865993,8.05802536,4.25752449,8.996277809
3226,6.452,12.69181347,8.083690643,4.251195908,9.02044487
3227,6.454,12.71638012,8.105705261,4.244197845,9.039720535
3228,6.456,12.73645973,8.1147995,4.225344658,9.048588753
3229,6.458,12.77475643,8.132172585,4.237510681,9.072006226
3230,6.46,12.80795956,8.145053864,4.243065834,9.090212822
3231,6.462,12.83552361,8.151239395,4.264661789,9.104579926
3232,6.464,12.8634901,8.14991188,4.279155731,9.114040375
3233,6.466,12.8643446,8.149028778,4.281267166,9.113895416
3234,6.468,12.86961842,8.1572752,4.285539627,9.120767593
3235,6.47,12.85981178,8.156058311,4.268281937,9.115037918
3236,6.472,12.88737774,8.188851357,4.281683922,9.14419651
3237,6.474,12.89229488,8.207305908,4.281394958,9.1563797
3238,6.476,12.89370441,8.221076012,4.280051231,9.164883614
3239,6.478,12.91401482,8.238476753,4.285902977,9.18176651
3240,6.48,12.9333849,8.253479004,4.301064491,9.198219299
3241,6.482,12.94819069,8.259394646,4.315032005,9.207736015
3242,6.484,12.93948746,8.262330055,4.325732231,9.207886696
3243,6.486,12.94533443,8.272061348,4.354810715,9.218813896
3244,6.488,12.96698284,8.296129227,4.376447678,9.242051125
3245,6.49,12.98743248,8.311900139,4.373373032,9.256910324
3246,6.492,13.01057434,8.322930336,4.365124702,9.269556046
3247,6.494,13.03178692,8.339211464,4.348994255,9.283308983
3248,6.496,13.05906391,8.350294113,4.328717232,9.29567337
3249,6.498,13.07883644,8.359519958,4.292004585,9.302565575
3250,6.5,13.11437035,8.382614136,4.277518272,9.325618744
3251,6.502,13.13124371,8.396370888,4.28303051,9.339260101
3252,6.504,13.16682625,8.418299675,4.285336494,9.362765312
3253,6.506,13.20791054,8.438438416,4.283358574,9.38684082
3254,6.508,13.23553658,8.455497742,4.283819199,9.405218124
3255,6.51,13.266119,8.473986626,4.280058861,9.424581528
3256,6.512,13.29590321,8.476789474,4.242227554,9.430831909
3257,6.514,13.33436394,8.4858284,4.241831779,9.447977066
3258,6.516,13.34673786,8.473827362,4.224219322,9.442708969
3259,6.518,13.37134933,8.480314255,4.218559265,9.453136444
3260,6.52,13.39291096,8.490961075,4.220682144,9.465987206
3261,6.522,13.40187454,8.498612404,4.22875309,9.47385025
3262,6.524,13.41840267,8.516311646,4.233576775,9.490007401
3263,6.526,13.39240742,8.521039963,4.225250244,9.483927727
3264,6.528,13.40005112,8.54077816,4.252670288,9.501045227
3265,6.53,13.41283989,8.551620483,4.253956795,9.511307716
3266,6.532,13.42984581,8.566041946,4.253879547,9.52474308
3267,6.534,13.44669342,8.568356514,4.247822762,9.530364037
3268,6.536,13.45292568,8.560358047,4.232548714,9.525921822
3269,6.538,13.46768856,8.554168701,4.215760231,9.525047302
3270,6.54,13.4561224,8.532241821,4.189923286,9.505366325
3271,6.542,13.4637804,8.531267166,4.184218407,9.506922722
3272,6.544,13.45986843,8.514427185,4.170598984,9.494197845
3273,6.546,13.44372272,8.510010719,4.163414955,9.485976219
3274,6.548,13.44559765,8.506296158,4.164055824,9.484378815
3275,6.55,13.4380827,8.493103981,4.16644001,9.474647522
3276,6.552,13.40713692,8.479849815,4.166193962,9.457465172
3277,6.554,13.38584995,8.467886925,4.166020393,9.443834305
3278,6.556,13.38720894,8.45953846,4.192337036,9.442639351
3279,6.558,13.38232517,8.436535835,4.212656021,9.429870605
3280,6.56,13.39444637,8.411298752,4.225754738,9.420043945
3281,6.562,13.39341831,8.388935089,4.226161003,9.406319618
3282,6.564,13.38116264,8.371087074,4.234874725,9.393825531
3283,6.566,13.38319016,8.349941254,4.242164612,9.382618904
3284,6.568,13.36301899,8.327148438,4.231638908,9.361776352
3285,6.57,13.35394287,8.312273026,4.236661911,9.35105896
3286,6.572,13.34508228,8.296907425,4.244463921,9.340351105
3287,6.574,13.30469894,8.277544975,4.250052452,9.317471504
3288,6.576,13.29579449,8.260241508,4.246007919,9.304152489
3289,6.578,13.28882599,8.249362946,4.252047539,9.296291351
3290,6.58,13.28377724,8.229022026,4.244853973,9.282032967
3291,6.582,13.25289631,8.198845863,4.239945412,9.254248619
3292,6.584,13.23807621,8.174798965,4.239714622,9.235954285
3293,6.586,13.20501328,8.150373459,4.232401848,9.211086273
3294,6.588,13.1604805,8.136573792,4.227847099,9.188985825
3295,6.59,13.14469814,8.129390717,4.22544384,9.179855347
3296,6.592,13.10576534,8.12797451,4.218233109,9.166542053
3297,6.594,13.09040928,8.127795219,4.209292412,9.160679817
3298,6.596,13.06172466,8.126434326,4.18019104,9.147874832
3299,6.598,13.05102348,8.133359909,4.183979988,9.149682999
3300,6.6,13.00968647,8.122639656,4.187897682,9.131403923
3301,6.602,12.97022629,8.117714882,4.186903,9.116518021
3302,6.604,12.93854904,8.10824585,4.190249443,9.101707458
3303,6.606,12.90148163,8.09360981,4.182115555,9.081204414
3304,6.608,12.87497997,8.08220768,4.186421394,9.066999435
3305,6.61,12.80179977,8.049312592,4.172525406,9.024053574
3306,6.612,12.78664589,8.039072037,4.175881386,9.014199257
3307,6.614,12.76834679,8.042056084,4.173846245,9.010177612
3308,6.616,12.76924133,8.058966637,4.189967155,9.022406578
3309,6.618,12.77585316,8.082363129,4.214022636,9.040860176
3310,6.62,12.78678703,8.100751877,4.231208801,9.056920052
3311,6.622,12.81203556,8.117437363,4.227972031,9.073721886
3312,6.624,12.81699085,8.133885384,4.210103989,9.082485199
3313,6.626,12.83349133,8.150776863,4.226438522,9.099529266
3314,6.628,12.83476162,8.16368103,4.21616745,9.106232643
3315,6.63,12.86199951,8.179315567,4.213740349,9.123069763
3316,6.632,12.8609457,8.188019753,4.223085403,9.12902832
3317,6.634,12.87019062,8.205079079,4.246558189,9.144439697
3318,6.636,12.88605118,8.213247299,4.259232521,9.155547142
3319,6.638,12.88573742,8.220695496,4.259173393,9.159456253
3320,6.64,12.91305542,8.253109932,4.290225029,9.190424919
3321,6.642,12.92454624,8.266472816,4.292723656,9.202340126
3322,6.644,12.9427042,8.27877903,4.299035072,9.21524334
3323,6.646,12.96370792,8.286341667,4.302552223,9.226754189
3324,6.648,12.98970318,8.305447578,4.304905891,9.245656967
3325,6.65,12.98363686,8.305114746,4.320411682,9.245589256
3326,6.652,12.97023487,8.293201447,4.321334839,9.234503746
3327,6.654,12.98472023,8.289936066,4.332141876,9.238411903
3328,6.656,12.98363781,8.290382385,4.355619431,9.241127014
3329,6.658,12.97683334,8.295836449,4.369625092,9.243780136
3330,6.66,12.97654152,8.303326607,4.387021065,9.25025177
3331,6.662,12.98414612,8.31042099,4.387924194,9.256922722
3332,6.664,13.01475048,8.313188553,4.383061409,9.266952515
3333,6.666,13.01621246,8.313376427,4.375537872,9.266077995
3334,6.668,13.02217007,8.330896378,4.376448631,9.278680801
3335,6.67,13.02477169,8.338593483,4.371739388,9.283124924
3336,6.672,13.03576851,8.342804909,4.377991676,9.289909363
3337,6.674,13.03445721,8.344608307,4.379858017,9.290866852
3338,6.676,13.04144859,8.336990356,4.392168999,9.289925575
3339,6.678,13.04384232,8.331593513,4.40075016,9.288387299
3340,6.68,13.04732609,8.315049171,4.399986267,9.27934742
3341,6.682,13.05484581,8.315472603,4.411571503,9.283338547
3342,6.684,13.04519939,8.310433388,4.406425476,9.276960373
3343,6.686,13.02667618,8.305986404,4.395077705,9.267411232
3344,6.688,13.01857662,8.298503876,4.400762558,9.261303902
3345,6.69,13.00812912,8.302548409,4.406975746,9.261302948
3346,6.692,12.98433113,8.302119255,4.404074669,9.253770828
3347,6.694,12.9755373,8.297556877,4.387519836,9.24616909
3348,6.696,12.98480797,8.298934937,4.390164375,9.250488281
3349,6.698,12.99826336,8.306807518,4.392444611,9.25921917
3350,6.7,13.0092144,8.330450058,4.408320427,9.27833271
3351,6.702,13.00334072,8.340695381,4.411190033,9.282862663
3352,6.704,12.99975777,8.352396011,4.427067757,9.290538788
3353,6.706,13.01231384,8.36152935,4.434733391,9.300634384
3354,6.708,13.00473213,8.362129211,4.430553436,9.297763824
3355,6.71,13.01290512,8.381248474,4.452033997,9.314224243
3356,6.712,13.02011776,8.390545845,4.462256432,9.323061943
3357,6.714,13.02819824,8.390050888,4.463954926,9.325318336
3358,6.716,13.02294254,8.387293816,4.469353676,9.322301865
3359,6.718,13.02995968,8.392127037,4.461195946,9.326931
3360,6.72,13.04977417,8.403395653,4.449259758,9.338006973
3361,6.722,13.06269646,8.421333313,4.436720848,9.350603104
3362,6.724,13.10427761,8.449778557,4.443281174,9.380842209
3363,6.726,13.1453104,8.479841232,4.449634552,9.41135788
3364,6.728,13.18344116,8.519743919,4.458478928,9.447209358
3365,6.73,13.23131561,8.559539795,4.456958771,9.484685898
3366,6.732,13.27354908,8.601595879,4.4696455,9.52346611
3367,6.734,13.30948162,8.637408257,4.4703722,9.555361748
3368,6.736,13.36605644,8.673084259,4.458985329,9.591740608
3369,6.738,13.41204929,8.716531754,4.449390411,9.630354881
3370,6.74,13.4525423,8.758343697,4.456383705,9.667681694
3371,6.742,13.49891567,8.789680481,4.437010765,9.697847366
3372,6.744,13.53354359,8.822239876,4.410552025,9.724031448
3373,6.746,13.57742882,8.855593681,4.394461632,9.75504303
3374,6.748,13.64249611,8.898424149,4.386399269,9.798315048
3375,6.75,13.68834782,8.938782692,4.37074852,9.833707809
3376,6.752,13.73813057,8.988880157,4.39467907,9.881098747
3377,6.754,13.77659416,9.023643494,4.40157795,9.913784981
3378,6.756,13.8270483,9.058605194,4.408817291,9.950447083
3379,6.758,13.86676502,9.096201897,4.419399261,9.985198975
3380,6.76,13.89865398,9.132900238,4.42483139,10.01702309
3381,6.762,13.93344402,9.165030479,4.415371895,10.04494953
3382,6.764,13.96714783,9.179431915,4.377183914,10.05908871
3383,6.766,14.01028538,9.202638626,4.373785973,10.08576393
3384,6.768,14.04496479,9.22747612,4.376301765,10.11092854
3385,6.77,14.07619381,9.245927811,4.385408401,10.13201809
3386,6.772,14.11896038,9.265757561,4.410348892,10.15947628
3387,6.774,14.17749405,9.27628231,4.413528442,10.18340778
3388,6.776,14.21548367,9.281745911,4.436843872,10.2003994
3389,6.778,14.21840191,9.279110909,4.444752693,10.20062256
3390,6.78,14.23600006,9.2844944,4.455947876,10.21034908
3391,6.782,14.25723171,9.28910923,4.442368507,10.21816254
3392,6.784,14.27198887,9.29613018,4.441674232,10.22637367
3393,6.786,14.28581333,9.311240196,4.442304611,10.23970413
3394,6.788,14.32632923,9.327822685,4.43817997,10.26098633
3395,6.79,14.38241959,9.353886604,4.426570892,10.29175663
3396,6.792,14.40240288,9.357711792,4.394185066,10.29570293
3397,6.794,14.4381876,9.382931709,4.396564484,10.3218832
3398,6.796,14.48280716,9.406485558,4.395677567,10.34903049
3399,6.798,14.52919102,9.440091133,4.410362244,10.38399887
3400,6.8,14.58667183,9.482851982,4.417628288,10.42733097
3401,6.802,14.62547684,9.512185097,4.401076317,10.45434952
3402,6.804,14.65884876,9.541355133,4.396345139,10.48099136
3403,6.806,14.6818285,9.552022934,4.399823189,10.49416447
3404,6.808,14.7149477,9.571313858,4.429790497,10.51913929
3405,6.81,14.74628448,9.583972931,4.435759544,10.53630543
3406,6.812,14.77597713,9.589057922,4.435352325,10.54825211
3407,6.814,14.79756927,9.58326149,4.42109108,10.54965687
3408,6.816,14.81427479,9.591514587,4.401736259,10.55750656
3409,6.818,14.85101032,9.613074303,4.397723198,10.58062172
3410,6.82,14.87980652,9.630972862,4.368397713,10.59621525
3411,6.822,14.93096066,9.660570145,4.370203018,10.62929726
3412,6.824,14.97464561,9.690684319,4.371562004,10.66006184
3413,6.826,14.99456978,9.731657982,4.384011269,10.69137573
3414,6.828,15.0234499,9.762353897,4.394721031,10.71929741
3415,6.83,15.04581261,9.797079086,4.438711166,10.75159073
3416,6.832,15.05448341,9.814429283,4.47325325,10.768363
3417,6.834,15.0552187,9.824502945,4.477604866,10.77472687
3418,6.836,15.08671474,9.859408379,4.504007339,10.80785561
3419,6.838,15.11199951,9.883932114,4.513786316,10.83127594
3420,6.84,15.15211678,9.910774231,4.513857841,10.8589077
